Vehiculo,Desde,Hacia,Costo
V5,9.0,4.0,25556.9
V5,9.0,5.0,21792.333333333336
V5,9.0,6.0,5056.083333333334
V5,9.0,7.0,13133.983333333334
V5,9.0,8.0,30652.416666666668
V5,9.0,9.0,0.0
V5,9.0,10.0,37432.46666666667
V5,9.0,11.0,13863.45
V5,9.0,12.0,8992.033333333333
V5,9.0,13.0,25219.516666666666
V5,9.0,14.0,19755.38333333333
V5,9.0,15.0,22065.95
V5,9.0,16.0,12988.933333333334
V5,9.0,17.0,5347.45
V5,9.0,18.0,35164.95
V5,9.0,19.0,16322.0
V5,9.0,20.0,29768.36666666667
V5,10.0,0.0,21532.15
V5,10.0,1.0,33190.816666666666
V5,10.0,2.0,34048.36666666667
V5,10.0,3.0,32358.583333333332
V5,10.0,4.0,23977.033333333333
V5,10.0,5.0,20863.466666666667
V5,10.0,6.0,36152.6
V5,10.0,7.0,31002.916666666668
V5,10.0,8.0,10079.483333333334
V5,10.0,9.0,37327.61666666667
V5,10.0,10.0,0.0
V5,10.0,11.0,38233.25
V5,10.0,12.0,32545.23333333333
V5,10.0,13.0,17832.566666666666
V5,10.0,14.0,21832.61666666667
V5,10.0,15.0,17757.55
V5,10.0,16.0,26996.466666666667
V5,10.0,17.0,35019.01666666667
V5,10.0,18.0,3538.2
V5,10.0,19.0,23308.86666666667
V5,10.0,20.0,10798.366666666667
V5,11.0,0.0,40072.95
V5,11.0,1.0,26984.95
V5,11.0,2.0,27842.55
V5,11.0,3.0,19551.75
V5,11.0,4.0,40255.73333333334
V5,11.0,5.0,34666.05
V5,11.0,6.0,21432.333333333336
V5,11.0,7.0,19933.583333333336
V5,11.0,8.0,39169.63333333333
V5,11.0,9.0,17067.016666666666
V5,11.0,10.0,45949.683333333334
V5,11.0,11.0,0.0
V5,11.0,12.0,18754.483333333334
V5,11.0,13.0,37980.13333333333
V5,11.0,14.0,32664.6
V5,11.0,15.0,31711.316666666666
V5,11.0,16.0,26460.783333333333
V5,11.0,17.0,21723.7
V5,11.0,18.0,43682.16666666667
V5,11.0,19.0,28415.35
V5,11.0,20.0,38285.58333333333
V5,12.0,0.0,24306.13333333333
V5,12.0,1.0,11218.133333333333
V5,12.0,2.0,12075.733333333334
V5,12.0,3.0,4001.0666666666666
V5,12.0,4.0,24488.916666666664
V5,12.0,5.0,17900.116666666665
V5,12.0,6.0,8012.333333333333
V5,12.0,7.0,6977.233333333334
V5,12.0,8.0,24495.516666666666
V5,12.0,9.0,7277.85
V5,12.0,10.0,31275.566666666666
V5,12.0,11.0,11904.366666666667
V5,12.0,12.0,0.0
V5,12.0,13.0,21214.15
V5,12.0,14.0,15898.666666666666
V5,12.0,15.0,17037.2
V5,12.0,16.0,10693.966666666667
V5,12.0,17.0,6878.75
V5,12.0,18.0,29008.0
V5,12.0,19.0,12648.533333333333
V5,12.0,20.0,23611.466666666667
V5,13.0,0.0,11493.933333333334
V5,13.0,1.0,20221.63333333333
V5,13.0,2.0,21079.183333333334
V5,13.0,3.0,19389.4
V5,13.0,4.0,12957.65
V5,13.0,5.0,5532.083333333334
V5,13.0,6.0,23183.466666666667
V5,13.0,7.0,21468.716666666667
V5,13.0,8.0,13008.166666666668
V5,13.0,9.0,24358.483333333334
V5,13.0,10.0,16760.85
V5,13.0,11.0,28759.016666666666
V5,13.0,12.0,19576.05
V5,13.0,13.0,0.0
V5,13.0,14.0,6283.7
V5,13.0,15.0,8381.383333333333
V5,13.0,16.0,14027.333333333332
V5,13.0,17.0,22049.88333333333
V5,13.0,18.0,14566.983333333334
V5,13.0,19.0,11788.466666666667
V5,13.0,20.0,7685.75
V5,14.0,0.0,12751.966666666667
V5,14.0,1.0,13585.45
V5,14.0,2.0,14443.0
V5,14.0,3.0,12489.533333333333
V5,14.0,4.0,12934.8
V5,14.0,5.0,4954.35
V5,14.0,6.0,16283.55
V5,14.0,7.0,15465.7
V5,14.0,8.0,15207.833333333334
V5,14.0,9.0,17458.566666666666
V5,14.0,10.0,21987.88333333333
V5,14.0,11.0,23155.3
V5,14.0,12.0,12676.133333333333
V5,14.0,13.0,8867.05
V5,14.0,14.0,0.0
V5,14.0,15.0,6585.383333333333
V5,14.0,16.0,7953.05
V5,14.0,17.0,15149.966666666667
V5,14.0,18.0,19720.36666666667
V5,14.0,19.0,5789.166666666666
V5,14.0,20.0,13667.783333333333
V5,15.0,0.0,16148.416666666666
V5,15.0,1.0,18408.483333333334
V5,15.0,2.0,19266.083333333336
V5,15.0,3.0,17576.3
V5,15.0,4.0,16331.2
V5,15.0,5.0,6128.933333333333
V5,15.0,6.0,21370.316666666666
V5,15.0,7.0,17276.383333333335
V5,15.0,8.0,10239.966666666667
V5,15.0,9.0,22545.333333333336
V5,15.0,10.0,17020.016666666666
V5,15.0,11.0,24506.716666666667
V5,15.0,12.0,17762.95
V5,15.0,13.0,10709.666666666668
V5,15.0,14.0,7050.333333333333
V5,15.0,15.0,0.0
V5,15.0,16.0,12214.183333333334
V5,15.0,17.0,20236.733333333334
V5,15.0,18.0,14752.5
V5,15.0,19.0,9202.333333333332
V5,15.0,20.0,9355.916666666668
V5,16.0,0.0,16595.55
V5,16.0,1.0,10851.333333333332
V5,16.0,2.0,11708.933333333334
V5,16.0,3.0,9755.416666666668
V5,16.0,4.0,16778.333333333336
V5,16.0,5.0,10289.25
V5,16.0,6.0,13549.483333333334
V5,16.0,7.0,12731.583333333332
V5,16.0,8.0,19540.55
V5,16.0,9.0,14724.5
V5,16.0,10.0,26320.65
V5,16.0,11.0,20421.183333333334
V5,16.0,12.0,9942.066666666666
V5,16.0,13.0,15676.566666666666
V5,16.0,14.0,8287.8
V5,16.0,15.0,10626.416666666668
V5,16.0,16.0,0.0
V5,16.0,17.0,12415.9
V5,16.0,18.0,24053.083333333336
V5,16.0,19.0,3751.4166666666665
V5,16.0,20.0,18673.75
V5,17.0,0.0,22124.983333333334
V5,17.0,1.0,9052.383333333333
V5,17.0,2.0,9909.933333333334
V5,17.0,3.0,8703.533333333333
V5,17.0,4.0,22307.766666666666
V5,17.0,5.0,18543.2
V5,17.0,6.0,1807.0
V5,17.0,7.0,11679.7
V5,17.0,8.0,27403.333333333336
V5,17.0,9.0,4799.533333333334
V5,17.0,10.0,34183.38333333333
V5,17.0,11.0,19369.3
V5,17.0,12.0,8323.716666666667
V5,17.0,13.0,21970.38333333333
V5,17.0,14.0,16506.3
V5,17.0,15.0,18816.816666666666
V5,17.0,16.0,9739.8
V5,17.0,17.0,0.0
V5,17.0,18.0,31915.86666666667
V5,17.0,19.0,13072.916666666668
V5,17.0,20.0,26519.283333333333
V5,18.0,0.0,19043.583333333336
V5,18.0,1.0,30486.216666666667
V5,18.0,2.0,31343.816666666666
V5,18.0,3.0,29654.033333333333
V5,18.0,4.0,21488.516666666666
V5,18.0,5.0,17553.883333333335
V5,18.0,6.0,33448.05
V5,18.0,7.0,28298.316666666666
V5,18.0,8.0,7900.416666666667
V5,18.0,9.0,34623.066666666666
V5,18.0,10.0,3420.5666666666666
V5,18.0,11.0,35528.65
V5,18.0,12.0,29840.683333333334
V5,18.0,13.0,15519.15
V5,18.0,14.0,19128.066666666666
V5,18.0,15.0,15053.0
V5,18.0,16.0,24291.916666666664
V5,18.0,17.0,32314.466666666667
V5,18.0,18.0,0.0
V5,18.0,19.0,20604.316666666666
V5,18.0,20.0,7881.483333333334
V5,19.0,0.0,19113.3
V5,19.0,1.0,10192.35
V5,19.0,2.0,11049.9
V5,19.0,3.0,9096.433333333334
V5,19.0,4.0,19296.083333333336
V5,19.0,5.0,9471.65
V5,19.0,6.0,12890.45
V5,19.0,7.0,12072.6
V5,19.0,8.0,19628.033333333333
V5,19.0,9.0,14065.466666666667
V5,19.0,10.0,26408.083333333336
V5,19.0,11.0,19762.2
V5,19.0,12.0,9283.033333333333
V5,19.0,13.0,14858.916666666666
V5,19.0,14.0,7470.2
V5,19.0,15.0,10713.85
V5,19.0,16.0,4105.733333333334
V5,19.0,17.0,11756.866666666667
V5,19.0,18.0,24140.516666666666
V5,19.0,19.0,0.0
V5,19.0,20.0,18761.183333333334
V5,20.0,0.0,13267.133333333333
V5,20.0,1.0,23811.433333333334
V5,20.0,2.0,24669.033333333333
V5,20.0,3.0,22979.25
V5,20.0,4.0,15712.016666666666
V5,20.0,5.0,9945.0
V5,20.0,6.0,26773.266666666666
V5,20.0,7.0,23592.066666666666
V5,20.0,8.0,8843.983333333334
V5,20.0,9.0,27948.283333333333
V5,20.0,10.0,10959.883333333333
V5,20.0,11.0,30822.4
V5,20.0,12.0,23165.85
V5,20.0,13.0,7910.3166666666675
V5,20.0,14.0,12690.883333333333
V5,20.0,15.0,10447.15
V5,20.0,16.0,17617.133333333335
V5,20.0,17.0,25639.683333333334
V5,20.0,18.0,8783.266666666666
V5,20.0,19.0,15378.266666666666
V5,20.0,20.0,0.0
