Vehiculo,Desde,Hacia,Costo
V1,6.0,16.0,83131.0
V1,6.0,17.0,100780.33333333333
V1,6.0,18.0,113714.66666666667
V1,6.0,19.0,86127.66666666667
V1,6.0,20.0,103106.0
V1,7.0,0.0,132383.33333333334
V1,7.0,1.0,111659.5
V1,7.0,2.0,59019.833333333336
V1,7.0,3.0,132223.66666666666
V1,7.0,4.0,62948.166666666664
V1,7.0,5.0,107106.33333333333
V1,7.0,6.0,60114.833333333336
V1,7.0,7.0,0.0
V1,7.0,8.0,73280.5
V1,7.0,9.0,67149.0
V1,7.0,10.0,144688.16666666666
V1,7.0,11.0,62151.0
V1,7.0,12.0,28057.5
V1,7.0,13.0,95070.33333333333
V1,7.0,14.0,73355.0
V1,7.0,15.0,75332.0
V1,7.0,16.0,52183.0
V1,7.0,17.0,53699.0
V1,7.0,18.0,134448.0
V1,7.0,19.0,61170.666666666664
V1,7.0,20.0,106252.16666666667
V1,8.0,0.0,77729.33333333333
V1,8.0,1.0,64419.0
V1,8.0,2.0,95547.16666666667
V1,8.0,3.0,77569.66666666667
V1,8.0,4.0,84974.33333333333
V1,8.0,5.0,60044.333333333336
V1,8.0,6.0,65907.66666666667
V1,8.0,7.0,75884.66666666667
V1,8.0,8.0,0.0
V1,8.0,9.0,97899.83333333333
V1,8.0,10.0,90776.33333333333
V1,8.0,11.0,115694.66666666667
V1,8.0,12.0,77578.0
V1,8.0,13.0,49869.333333333336
V1,8.0,14.0,30496.0
V1,8.0,15.0,14256.5
V1,8.0,16.0,40544.5
V1,8.0,17.0,90226.33333333333
V1,8.0,18.0,80536.16666666667
V1,8.0,19.0,26097.833333333332
V1,8.0,20.0,52581.0
V1,9.0,0.0,126240.66666666667
V1,9.0,1.0,145474.66666666666
V1,9.0,2.0,24070.833333333332
V1,9.0,3.0,126081.5
V1,9.0,4.0,67450.66666666667
V1,9.0,5.0,100964.16666666667
V1,9.0,6.0,112621.16666666667
V1,9.0,7.0,44181.333333333336
V1,9.0,8.0,104075.16666666667
V1,9.0,9.0,0.0
V1,9.0,10.0,186209.66666666666
V1,9.0,11.0,59592.0
V1,9.0,12.0,38027.833333333336
V1,9.0,13.0,121590.16666666667
V1,9.0,14.0,95913.83333333333
V1,9.0,15.0,112637.0
V1,9.0,16.0,64114.333333333336
V1,9.0,17.0,24832.0
V1,9.0,18.0,175969.5
V1,9.0,19.0,77787.5
V1,9.0,20.0,147773.66666666666
V1,10.0,0.0,112339.0
V1,10.0,1.0,84494.66666666667
V1,10.0,2.0,183236.0
V1,10.0,3.0,122267.83333333333
V1,10.0,4.0,172663.66666666666
V1,10.0,5.0,134752.0
V1,10.0,6.0,124384.66666666667
V1,10.0,7.0,163574.0
V1,10.0,8.0,96188.66666666667
V1,10.0,9.0,185588.66666666666
V1,10.0,10.0,0.0
V1,10.0,11.0,192050.0
V1,10.0,12.0,165267.33333333334
V1,10.0,13.0,80458.16666666667
V1,10.0,14.0,105203.66666666667
V1,10.0,15.0,83345.5
V1,10.0,16.0,130809.66666666667
V1,10.0,17.0,177915.16666666666
V1,10.0,18.0,15109.5
V1,10.0,19.0,109863.66666666667
V1,10.0,20.0,44001.166666666664
V1,11.0,0.0,201222.0
V1,11.0,1.0,195458.33333333334
V1,11.0,2.0,104290.83333333333
V1,11.0,3.0,201062.33333333334
V1,11.0,4.0,143088.0
V1,11.0,5.0,175945.5
V1,11.0,6.0,135321.16666666666
V1,11.0,7.0,92027.5
V1,11.0,8.0,162726.5
V1,11.0,9.0,81555.16666666667
V1,11.0,10.0,221056.83333333334
V1,11.0,11.0,0.0
V1,11.0,12.0,87817.33333333333
V1,11.0,13.0,184516.33333333334
V1,11.0,14.0,162801.0
V1,11.0,15.0,151700.66666666666
V1,11.0,16.0,132322.83333333334
V1,11.0,17.0,105052.0
V1,11.0,18.0,210816.66666666666
V1,11.0,19.0,140626.0
V1,11.0,20.0,182620.83333333334
V1,12.0,0.0,119731.33333333333
V1,12.0,1.0,115241.16666666667
V1,12.0,2.0,36398.333333333336
V1,12.0,3.0,119571.66666666667
V1,12.0,4.0,61597.333333333336
V1,12.0,5.0,94454.83333333333
V1,12.0,6.0,79675.0
V1,12.0,7.0,17600.833333333332
V1,12.0,8.0,76861.66666666667
V1,12.0,9.0,30478.5
V1,12.0,10.0,152135.66666666666
V1,12.0,11.0,59471.166666666664
V1,12.0,12.0,0.0
V1,12.0,13.0,98651.5
V1,12.0,14.0,76936.66666666667
V1,12.0,15.0,82779.5
V1,12.0,16.0,50832.166666666664
V1,12.0,17.0,31077.5
V1,12.0,18.0,141895.0
V1,12.0,19.0,59135.333333333336
V1,12.0,20.0,113699.66666666667
V1,13.0,0.0,57601.833333333336
V1,13.0,1.0,16720.5
V1,13.0,2.0,123842.16666666667
V1,13.0,3.0,64641.5
V1,13.0,4.0,113269.33333333333
V1,13.0,5.0,64568.666666666664
V1,13.0,6.0,119191.16666666667
V1,13.0,7.0,104179.66666666667
V1,13.0,8.0,48740.833333333336
V1,13.0,9.0,126194.83333333333
V1,13.0,10.0,69958.5
V1,13.0,11.0,153745.16666666666
V1,13.0,12.0,105873.0
V1,13.0,13.0,0.0
V1,13.0,14.0,33204.5
V1,13.0,15.0,42991.333333333336
V1,13.0,16.0,71415.83333333333
V1,13.0,17.0,118521.33333333333
V1,13.0,18.0,61242.333333333336
V1,13.0,19.0,58942.166666666664
V1,13.0,20.0,31992.5
V1,14.0,0.0,61197.166666666664
V1,14.0,1.0,56779.666666666664
V1,14.0,2.0,80688.0
V1,14.0,3.0,61038.0
V1,14.0,4.0,70990.0
V1,14.0,5.0,37830.166666666664
V1,14.0,6.0,91298.33333333333
V1,14.0,7.0,61025.5
V1,14.0,8.0,27593.166666666668
V1,14.0,9.0,83040.66666666667
V1,14.0,10.0,106988.83333333333
V1,14.0,11.0,120583.0
V1,14.0,12.0,62718.833333333336
V1,14.0,13.0,39328.0
V1,14.0,14.0,0.0
V1,14.0,15.0,31488.833333333332
V1,14.0,16.0,33945.5
V1,14.0,17.0,75367.16666666667
V1,14.0,18.0,96748.66666666667
V1,14.0,19.0,25949.166666666668
V1,14.0,20.0,61475.333333333336
V1,15.0,0.0,80694.16666666667
V1,15.0,1.0,54226.666666666664
V1,15.0,2.0,111493.16666666667
V1,15.0,3.0,80534.5
V1,15.0,4.0,100920.83333333333
V1,15.0,5.0,63009.166666666664
V1,15.0,6.0,74162.33333333333
V1,15.0,7.0,91831.16666666667
V1,15.0,8.0,24445.833333333332
V1,15.0,9.0,113845.83333333333
V1,15.0,10.0,79825.16666666667
V1,15.0,11.0,125937.16666666667
V1,15.0,12.0,93524.5
V1,15.0,13.0,52834.166666666664
V1,15.0,14.0,33460.833333333336
V1,15.0,15.0,0.0
V1,15.0,16.0,59066.833333333336
V1,15.0,17.0,106172.33333333333
V1,15.0,18.0,69585.0
V1,15.0,19.0,40783.333333333336
V1,15.0,20.0,41389.166666666664
V1,16.0,0.0,77350.5
V1,16.0,1.0,79371.16666666667
V1,16.0,2.0,70529.83333333333
V1,16.0,3.0,77190.83333333333
V1,16.0,4.0,60831.833333333336
V1,16.0,5.0,52073.5
V1,16.0,6.0,84790.83333333333
V1,16.0,7.0,50867.333333333336
V1,16.0,8.0,37304.0
V1,16.0,9.0,72882.5
V1,16.0,10.0,127194.0
V1,16.0,11.0,110424.33333333333
V1,16.0,12.0,52560.666666666664
V1,16.0,13.0,73410.66666666667
V1,16.0,14.0,34435.5
V1,16.0,15.0,50674.166666666664
V1,16.0,16.0,0.0
V1,16.0,17.0,65209.0
V1,16.0,18.0,116953.33333333333
V1,16.0,19.0,14796.666666666666
V1,16.0,20.0,88907.5
V1,17.0,0.0,109304.83333333333
V1,17.0,1.0,128538.83333333333
V1,17.0,2.0,7135.0
V1,17.0,3.0,109145.16666666667
V1,17.0,4.0,50514.333333333336
V1,17.0,5.0,84028.33333333333
V1,17.0,6.0,95685.33333333333
V1,17.0,7.0,42560.5
V1,17.0,8.0,87139.33333333333
V1,17.0,9.0,22675.333333333332
V1,17.0,10.0,169273.83333333334
V1,17.0,11.0,102118.0
V1,17.0,12.0,41282.166666666664
V1,17.0,13.0,104653.83333333333
V1,17.0,14.0,78978.0
V1,17.0,15.0,95700.66666666667
V1,17.0,16.0,47178.0
V1,17.0,17.0,0.0
V1,17.0,18.0,159033.66666666666
V1,17.0,19.0,60851.666666666664
V1,17.0,20.0,130837.83333333333
V1,18.0,0.0,92868.33333333333
V1,18.0,1.0,65024.5
V1,18.0,2.0,169578.0
V1,18.0,3.0,102797.66666666667
V1,18.0,4.0,159005.66666666666
V1,18.0,5.0,121094.0
V1,18.0,6.0,110726.16666666667
V1,18.0,7.0,149915.5
V1,18.0,8.0,82530.66666666667
V1,18.0,9.0,171930.66666666666
V1,18.0,10.0,14570.666666666666
V1,18.0,11.0,178391.5
V1,18.0,12.0,151609.33333333334
V1,18.0,13.0,66046.5
V1,18.0,14.0,91545.66666666667
V1,18.0,15.0,69687.5
V1,18.0,16.0,117151.66666666667
V1,18.0,17.0,164257.16666666666
V1,18.0,18.0,0.0
V1,18.0,19.0,96205.66666666667
V1,18.0,20.0,30769.833333333332
V1,19.0,0.0,87498.0
V1,19.0,1.0,75515.16666666667
V1,19.0,2.0,67704.5
V1,19.0,3.0,87338.33333333333
V1,19.0,4.0,58006.5
V1,19.0,5.0,57275.666666666664
V1,19.0,6.0,81966.0
V1,19.0,7.0,48042.0
V1,19.0,8.0,33448.0
V1,19.0,9.0,70057.16666666667
V1,19.0,10.0,126440.83333333333
V1,19.0,11.0,107599.5
V1,19.0,12.0,49735.333333333336
V1,19.0,13.0,69554.16666666667
V1,19.0,14.0,30579.5
V1,19.0,15.0,49921.0
V1,19.0,16.0,15219.833333333334
V1,19.0,17.0,62383.666666666664
V1,19.0,18.0,116200.16666666667
V1,19.0,19.0,0.0
V1,19.0,20.0,88154.33333333333
V1,20.0,0.0,69146.33333333333
V1,20.0,1.0,33154.0
V1,20.0,2.0,138680.16666666666
V1,20.0,3.0,79075.16666666667
V1,20.0,4.0,128107.83333333333
V1,20.0,5.0,92948.0
V1,20.0,6.0,103044.66666666667
V1,20.0,7.0,119017.66666666667
V1,20.0,8.0,69263.16666666667
V1,20.0,9.0,141032.83333333334
V1,20.0,10.0,43193.833333333336
V1,20.0,11.0,154819.0
V1,20.0,12.0,120711.0
V1,20.0,13.0,33503.166666666664
V1,20.0,14.0,61583.833333333336
V1,20.0,15.0,46264.0
V1,20.0,16.0,86253.83333333333
V1,20.0,17.0,133359.33333333334
V1,20.0,18.0,35100.166666666664
V1,20.0,19.0,73780.16666666667
V1,20.0,20.0,0.0
