Vehiculo,Desde,Hacia,Costo
V1,6.0,16.0,83131.0
V1,6.0,17.0,100780.33333333331
V1,6.0,18.0,113714.66666666669
V1,6.0,19.0,86127.66666666667
V1,6.0,20.0,103106.0
V1,7.0,0.0,132383.33333333334
V1,7.0,1.0,111659.5
V1,7.0,2.0,59019.833333333336
V1,7.0,3.0,132223.66666666666
V1,7.0,4.0,62948.16666666666
V1,7.0,5.0,107106.33333333331
V1,7.0,6.0,60114.833333333336
V1,7.0,7.0,0.0
V1,7.0,8.0,73280.5
V1,7.0,9.0,67149.0
V1,7.0,10.0,144688.16666666666
V1,7.0,11.0,62151.0
V1,7.0,12.0,28057.5
V1,7.0,13.0,95070.33333333331
V1,7.0,14.0,73355.0
V1,7.0,15.0,75332.0
V1,7.0,16.0,52183.0
V1,7.0,17.0,53699.0
V1,7.0,18.0,134448.0
V1,7.0,19.0,61170.66666666666
V1,7.0,20.0,106252.16666666669
V1,8.0,0.0,77729.33333333333
V1,8.0,1.0,64419.0
V1,8.0,2.0,95547.16666666669
V1,8.0,3.0,77569.66666666667
V1,8.0,4.0,84974.33333333333
V1,8.0,5.0,60044.333333333336
V1,8.0,6.0,65907.66666666667
V1,8.0,7.0,75884.66666666667
V1,8.0,8.0,0.0
V1,8.0,9.0,97899.83333333331
V1,8.0,10.0,90776.33333333331
V1,8.0,11.0,115694.66666666669
V1,8.0,12.0,77578.0
V1,8.0,13.0,49869.333333333336
V1,8.0,14.0,30496.0
V1,8.0,15.0,14256.5
V1,8.0,16.0,40544.5
V1,8.0,17.0,90226.33333333331
V1,8.0,18.0,80536.16666666667
V1,8.0,19.0,26097.83333333333
V1,8.0,20.0,52581.0
V1,9.0,0.0,126240.66666666669
V1,9.0,1.0,145474.66666666666
V1,9.0,2.0,24070.83333333333
V1,9.0,3.0,126081.5
V1,9.0,4.0,67450.66666666667
V1,9.0,5.0,100964.16666666669
V1,9.0,6.0,112621.16666666669
V1,9.0,7.0,44181.333333333336
V1,9.0,8.0,104075.16666666669
V1,9.0,9.0,0.0
V1,9.0,10.0,186209.66666666663
V1,9.0,11.0,59592.0
V1,9.0,12.0,38027.833333333336
V1,9.0,13.0,121590.16666666669
V1,9.0,14.0,95913.83333333331
V1,9.0,15.0,112637.0
V1,9.0,16.0,64114.333333333336
V1,9.0,17.0,24832.0
V1,9.0,18.0,175969.5
V1,9.0,19.0,77787.5
V1,9.0,20.0,147773.66666666666
V1,10.0,0.0,112339.0
V1,10.0,1.0,84494.66666666667
V1,10.0,2.0,183236.0
V1,10.0,3.0,122267.83333333331
V1,10.0,4.0,172663.66666666666
V1,10.0,5.0,134752.0
V1,10.0,6.0,124384.66666666669
V1,10.0,7.0,163574.0
V1,10.0,8.0,96188.66666666669
V1,10.0,9.0,185588.66666666663
V1,10.0,10.0,0.0
V1,10.0,11.0,192050.0
V1,10.0,12.0,165267.33333333334
V1,10.0,13.0,80458.16666666667
V1,10.0,14.0,105203.66666666669
V1,10.0,15.0,83345.5
V1,10.0,16.0,130809.66666666669
V1,10.0,17.0,177915.16666666666
V1,10.0,18.0,15109.5
V1,10.0,19.0,109863.66666666669
V1,10.0,20.0,44001.16666666666
V1,11.0,0.0,201222.0
V1,11.0,1.0,195458.3333333333
V1,11.0,2.0,104290.83333333331
V1,11.0,3.0,201062.3333333333
V1,11.0,4.0,143088.0
V1,11.0,5.0,175945.5
V1,11.0,6.0,135321.16666666666
V1,11.0,7.0,92027.5
V1,11.0,8.0,162726.5
V1,11.0,9.0,81555.16666666667
V1,11.0,10.0,221056.8333333333
V1,11.0,11.0,0.0
V1,11.0,12.0,87817.33333333333
V1,11.0,13.0,184516.3333333333
V1,11.0,14.0,162801.0
V1,11.0,15.0,151700.66666666666
V1,11.0,16.0,132322.83333333334
V1,11.0,17.0,105052.0
V1,11.0,18.0,210816.66666666663
V1,11.0,19.0,140626.0
V1,11.0,20.0,182620.8333333333
V1,12.0,0.0,119731.33333333331
V1,12.0,1.0,115241.16666666669
V1,12.0,2.0,36398.333333333336
V1,12.0,3.0,119571.66666666669
V1,12.0,4.0,61597.333333333336
V1,12.0,5.0,94454.83333333331
V1,12.0,6.0,79675.0
V1,12.0,7.0,17600.833333333332
V1,12.0,8.0,76861.66666666667
V1,12.0,9.0,30478.5
V1,12.0,10.0,152135.66666666666
V1,12.0,11.0,59471.16666666666
V1,12.0,12.0,0.0
V1,12.0,13.0,98651.5
V1,12.0,14.0,76936.66666666667
V1,12.0,15.0,82779.5
V1,12.0,16.0,50832.16666666666
V1,12.0,17.0,31077.5
V1,12.0,18.0,141895.0
V1,12.0,19.0,59135.333333333336
V1,12.0,20.0,113699.66666666669
V1,13.0,0.0,57601.833333333336
V1,13.0,1.0,16720.5
V1,13.0,2.0,123842.16666666669
V1,13.0,3.0,64641.5
V1,13.0,4.0,113269.33333333331
V1,13.0,5.0,64568.66666666666
V1,13.0,6.0,119191.16666666669
V1,13.0,7.0,104179.66666666669
V1,13.0,8.0,48740.833333333336
V1,13.0,9.0,126194.83333333331
V1,13.0,10.0,69958.5
V1,13.0,11.0,153745.16666666666
V1,13.0,12.0,105873.0
V1,13.0,13.0,0.0
V1,13.0,14.0,33204.5
V1,13.0,15.0,42991.333333333336
V1,13.0,16.0,71415.83333333333
V1,13.0,17.0,118521.33333333331
V1,13.0,18.0,61242.333333333336
V1,13.0,19.0,58942.16666666666
V1,13.0,20.0,31992.5
V1,14.0,0.0,61197.16666666666
V1,14.0,1.0,56779.66666666666
V1,14.0,2.0,80688.0
V1,14.0,3.0,61038.0
V1,14.0,4.0,70990.0
V1,14.0,5.0,37830.16666666666
V1,14.0,6.0,91298.33333333331
V1,14.0,7.0,61025.5
V1,14.0,8.0,27593.166666666668
V1,14.0,9.0,83040.66666666667
V1,14.0,10.0,106988.83333333331
V1,14.0,11.0,120583.0
V1,14.0,12.0,62718.833333333336
V1,14.0,13.0,39328.0
V1,14.0,14.0,0.0
V1,14.0,15.0,31488.83333333333
V1,14.0,16.0,33945.5
V1,14.0,17.0,75367.16666666667
V1,14.0,18.0,96748.66666666669
V1,14.0,19.0,25949.166666666668
V1,14.0,20.0,61475.333333333336
V1,15.0,0.0,80694.16666666667
V1,15.0,1.0,54226.66666666666
V1,15.0,2.0,111493.16666666669
V1,15.0,3.0,80534.5
V1,15.0,4.0,100920.83333333331
V1,15.0,5.0,63009.16666666666
V1,15.0,6.0,74162.33333333333
V1,15.0,7.0,91831.16666666669
V1,15.0,8.0,24445.83333333333
V1,15.0,9.0,113845.83333333331
V1,15.0,10.0,79825.16666666667
V1,15.0,11.0,125937.16666666669
V1,15.0,12.0,93524.5
V1,15.0,13.0,52834.16666666666
V1,15.0,14.0,33460.833333333336
V1,15.0,15.0,0.0
V1,15.0,16.0,59066.833333333336
V1,15.0,17.0,106172.33333333331
V1,15.0,18.0,69585.0
V1,15.0,19.0,40783.333333333336
V1,15.0,20.0,41389.16666666666
V1,16.0,0.0,77350.5
V1,16.0,1.0,79371.16666666667
V1,16.0,2.0,70529.83333333333
V1,16.0,3.0,77190.83333333333
V1,16.0,4.0,60831.833333333336
V1,16.0,5.0,52073.5
V1,16.0,6.0,84790.83333333333
V1,16.0,7.0,50867.333333333336
V1,16.0,8.0,37304.0
V1,16.0,9.0,72882.5
V1,16.0,10.0,127194.0
V1,16.0,11.0,110424.33333333331
V1,16.0,12.0,52560.66666666666
V1,16.0,13.0,73410.66666666667
V1,16.0,14.0,34435.5
V1,16.0,15.0,50674.16666666666
V1,16.0,16.0,0.0
V1,16.0,17.0,65209.0
V1,16.0,18.0,116953.33333333331
V1,16.0,19.0,14796.666666666666
V1,16.0,20.0,88907.5
V1,17.0,0.0,109304.83333333331
V1,17.0,1.0,128538.83333333331
V1,17.0,2.0,7135.0
V1,17.0,3.0,109145.16666666669
V1,17.0,4.0,50514.333333333336
V1,17.0,5.0,84028.33333333333
V1,17.0,6.0,95685.33333333331
V1,17.0,7.0,42560.5
V1,17.0,8.0,87139.33333333333
V1,17.0,9.0,22675.33333333333
V1,17.0,10.0,169273.83333333334
V1,17.0,11.0,102118.0
V1,17.0,12.0,41282.16666666666
V1,17.0,13.0,104653.83333333331
V1,17.0,14.0,78978.0
V1,17.0,15.0,95700.66666666669
V1,17.0,16.0,47178.0
V1,17.0,17.0,0.0
V1,17.0,18.0,159033.66666666666
V1,17.0,19.0,60851.66666666666
V1,17.0,20.0,130837.83333333331
V1,18.0,0.0,92868.33333333331
V1,18.0,1.0,65024.5
V1,18.0,2.0,169578.0
V1,18.0,3.0,102797.66666666669
V1,18.0,4.0,159005.66666666666
V1,18.0,5.0,121094.0
V1,18.0,6.0,110726.16666666669
V1,18.0,7.0,149915.5
V1,18.0,8.0,82530.66666666667
V1,18.0,9.0,171930.66666666666
V1,18.0,10.0,14570.666666666666
V1,18.0,11.0,178391.5
V1,18.0,12.0,151609.33333333334
V1,18.0,13.0,66046.5
V1,18.0,14.0,91545.66666666669
V1,18.0,15.0,69687.5
V1,18.0,16.0,117151.66666666669
V1,18.0,17.0,164257.16666666666
V1,18.0,18.0,0.0
V1,18.0,19.0,96205.66666666669
V1,18.0,20.0,30769.83333333333
V1,19.0,0.0,87498.0
V1,19.0,1.0,75515.16666666667
V1,19.0,2.0,67704.5
V1,19.0,3.0,87338.33333333333
V1,19.0,4.0,58006.5
V1,19.0,5.0,57275.66666666666
V1,19.0,6.0,81966.0
V1,19.0,7.0,48042.0
V1,19.0,8.0,33448.0
V1,19.0,9.0,70057.16666666667
V1,19.0,10.0,126440.83333333331
V1,19.0,11.0,107599.5
V1,19.0,12.0,49735.333333333336
V1,19.0,13.0,69554.16666666667
V1,19.0,14.0,30579.5
V1,19.0,15.0,49921.0
V1,19.0,16.0,15219.833333333334
V1,19.0,17.0,62383.66666666666
V1,19.0,18.0,116200.16666666669
V1,19.0,19.0,0.0
V1,19.0,20.0,88154.33333333333
V1,20.0,0.0,69146.33333333333
V1,20.0,1.0,33154.0
V1,20.0,2.0,138680.16666666666
V1,20.0,3.0,79075.16666666667
V1,20.0,4.0,128107.83333333331
V1,20.0,5.0,92948.0
V1,20.0,6.0,103044.66666666669
V1,20.0,7.0,119017.66666666669
V1,20.0,8.0,69263.16666666667
V1,20.0,9.0,141032.83333333334
V1,20.0,10.0,43193.833333333336
V1,20.0,11.0,154819.0
V1,20.0,12.0,120711.0
V1,20.0,13.0,33503.166666666664
V1,20.0,14.0,61583.833333333336
V1,20.0,15.0,46264.0
V1,20.0,16.0,86253.83333333333
V1,20.0,17.0,133359.33333333334
V1,20.0,18.0,35100.166666666664
V1,20.0,19.0,73780.16666666667
V1,20.0,20.0,0.0
V2,0.0,0.0,0.0
V2,0.0,1.0,36963.13333333333
V2,0.0,2.0,100820.4
V2,0.0,3.0,14533.666666666666
V2,0.0,4.0,120944.06666666668
V2,0.0,5.0,66024.3
V2,0.0,6.0,126240.8
V2,0.0,7.0,113432.6
V2,0.0,8.0,68251.76666666666
V2,0.0,9.0,131725.56666666665
V2,0.0,10.0,92047.03333333333
V2,0.0,11.0,154131.5
V2,0.0,12.0,114857.33333333331
V2,0.0,13.0,40457.16666666666
V2,0.0,14.0,56805.43333333333
V2,0.0,15.0,63461.66666666666
V2,0.0,16.0,65982.4
V2,0.0,17.0,96430.06666666668
V2,0.0,18.0,76461.13333333333
V2,0.0,19.0,76624.6
V2,0.0,20.0,56586.1
V2,1.0,0.0,36247.2
V2,1.0,1.0,0.0
V2,1.0,2.0,110628.3
V2,1.0,3.0,44513.333333333336
V2,1.0,4.0,101937.76666666668
V2,1.0,5.0,63766.26666666666
V2,1.0,6.0,107234.5
V2,1.0,7.0,94426.3
V2,1.0,8.0,53813.7
V2,1.0,9.0,112719.26666666668
V2,1.0,10.0,69908.83333333333
V2,1.0,11.0,135125.2
V2,1.0,12.0,95850.63333333332
V2,1.0,13.0,14888.733333333334
V2,1.0,14.0,37791.6
V2,1.0,15.0,45869.73333333334
V2,1.0,16.0,67817.56666666667
V2,1.0,17.0,106237.96666666667
V2,1.0,18.0,54322.93333333333
V2,1.0,19.0,57618.3
V2,1.0,20.0,27065.666666666668
V2,2.0,0.0,85977.2
V2,2.0,1.0,101729.9
V2,2.0,2.0,0.0
V2,2.0,3.0,85893.63333333333
V2,2.0,4.0,37536.8
V2,2.0,5.0,65155.6
V2,2.0,6.0,74831.2
V2,2.0,7.0,31016.56666666667
V2,2.0,8.0,67672.9
V2,2.0,9.0,20078.4
V2,2.0,10.0,135299.4
V2,2.0,11.0,79774.66666666667
V2,2.0,12.0,30003.733333333334
V2,2.0,13.0,82325.4
V2,2.0,14.0,61140.66666666666
V2,2.0,15.0,74661.03333333333
V2,2.0,16.0,34904.066666666666
V2,2.0,17.0,6438.433333333333
V2,2.0,18.0,126830.53333333333
V2,2.0,19.0,46279.43333333333
V2,2.0,20.0,103701.6
V2,3.0,0.0,11875.066666666666
V2,3.0,1.0,38938.96666666667
V2,3.0,2.0,99684.96666666667
V2,3.0,3.0,0.0
V2,3.0,4.0,119808.63333333332
V2,3.0,5.0,64888.86666666666
V2,3.0,6.0,125105.36666666668
V2,3.0,7.0,112297.16666666669
V2,3.0,8.0,67115.93333333333
V2,3.0,9.0,130590.13333333332
V2,3.0,10.0,98754.76666666668
V2,3.0,11.0,152996.06666666665
V2,3.0,12.0,113721.5
V2,3.0,13.0,43403.73333333334
V2,3.0,14.0,55670.0
V2,3.0,15.0,62326.23333333334
V2,3.0,16.0,64846.566666666666
V2,3.0,17.0,95294.63333333332
V2,3.0,18.0,83168.86666666667
V2,3.0,19.0,75489.16666666667
V2,3.0,20.0,63294.23333333334
V2,4.0,0.0,89178.66666666667
V2,4.0,1.0,104745.36666666668
V2,4.0,2.0,38824.73333333334
V2,4.0,3.0,89095.5
V2,4.0,4.0,0.0
V2,4.0,5.0,68357.46666666667
V2,4.0,6.0,77847.06666666667
V2,4.0,7.0,52814.53333333333
V2,4.0,8.0,73127.66666666667
V2,4.0,9.0,49048.0
V2,4.0,10.0,138314.86666666667
V2,4.0,11.0,101572.63333333332
V2,4.0,12.0,54238.86666666666
V2,4.0,13.0,85526.86666666667
V2,4.0,14.0,73230.26666666666
V2,4.0,15.0,77862.9
V2,4.0,16.0,38354.833333333336
V2,4.0,17.0,40148.36666666666
V2,4.0,18.0,129846.4
V2,4.0,19.0,49534.43333333333
V2,4.0,20.0,106717.06666666668
V2,5.0,0.0,52020.566666666666
V2,5.0,1.0,58021.23333333334
V2,5.0,2.0,74492.0
V2,5.0,3.0,51937.4
V2,5.0,4.0,73577.56666666667
V2,5.0,5.0,0.0
V2,5.0,6.0,104704.46666666667
V2,5.0,7.0,78611.53333333333
V2,5.0,8.0,48711.2
V2,5.0,9.0,85434.9
V2,5.0,10.0,106066.1
V2,5.0,11.0,127369.63333333332
V2,5.0,12.0,80035.86666666667
V2,5.0,13.0,47381.2
V2,5.0,14.0,26196.466666666667
V2,5.0,15.0,43921.1
V2,5.0,16.0,39653.6
V2,5.0,17.0,70101.66666666667
V2,5.0,18.0,97597.63333333332
V2,5.0,19.0,46761.333333333336
V2,5.0,20.0,68824.66666666667
V2,6.0,0.0,118565.63333333332
V2,6.0,1.0,95899.4
V2,6.0,2.0,87477.26666666668
V2,6.0,3.0,118482.06666666668
V2,6.0,4.0,78786.73333333332
V2,6.0,5.0,106040.93333333332
V2,6.0,6.0,0.0
V2,6.0,7.0,50690.43333333333
V2,6.0,8.0,63648.5
V2,6.0,9.0,74913.1
V2,6.0,10.0,102864.03333333333
V2,6.0,11.0,86492.5
V2,6.0,12.0,56075.6
V2,6.0,13.0,95688.13333333332
V2,6.0,14.0,81255.6
V2,6.0,15.0,60067.43333333333
V2,6.0,16.0,68848.8
V2,6.0,17.0,83086.93333333333
V2,6.0,18.0,94395.56666666668
V2,6.0,19.0,71229.96666666667
V2,6.0,20.0,85577.8
V2,7.0,0.0,108975.83333333331
V2,7.0,1.0,91992.6
V2,7.0,2.0,48632.03333333333
V2,7.0,3.0,108892.26666666668
V2,7.0,4.0,51902.36666666666
V2,7.0,5.0,88154.23333333332
V2,7.0,6.0,50012.03333333333
V2,7.0,7.0,0.0
V2,7.0,8.0,60374.9
V2,7.0,9.0,55104.2
V2,7.0,10.0,119254.86666666668
V2,7.0,11.0,50952.3
V2,7.0,12.0,23173.5
V2,7.0,13.0,78548.43333333333
V2,7.0,14.0,60477.5
V2,7.0,15.0,62147.1
V2,7.0,16.0,43222.4
V2,7.0,17.0,44241.7
V2,7.0,18.0,110786.4
V2,7.0,19.0,50451.86666666666
V2,7.0,20.0,87657.06666666667
V2,8.0,0.0,63938.63333333334
V2,8.0,1.0,53005.2
V2,8.0,2.0,78463.56666666667
V2,8.0,3.0,63855.066666666666
V2,8.0,4.0,69772.63333333333
V2,8.0,5.0,49655.63333333334
V2,8.0,6.0,54911.96666666667
V2,8.0,7.0,62261.566666666666
V2,8.0,8.0,0.0
V2,8.0,9.0,80554.53333333333
V2,8.0,10.0,74892.23333333334
V2,8.0,11.0,94979.56666666668
V2,8.0,12.0,63685.9
V2,8.0,13.0,41061.13333333334
V2,8.0,14.0,25179.8
V2,8.0,15.0,11889.2
V2,8.0,16.0,33483.1
V2,8.0,17.0,74073.23333333334
V2,8.0,18.0,66423.76666666666
V2,8.0,19.0,21566.43333333333
V2,8.0,20.0,43496.3
V2,9.0,0.0,103825.86666666668
V2,9.0,1.0,119578.56666666668
V2,9.0,2.0,19845.33333333333
V2,9.0,3.0,103742.7
V2,9.0,4.0,55385.86666666666
V2,9.0,5.0,83004.66666666667
V2,9.0,6.0,92680.26666666668
V2,9.0,7.0,36554.73333333334
V2,9.0,8.0,85521.96666666667
V2,9.0,9.0,0.0
V2,9.0,10.0,153148.06666666665
V2,9.0,11.0,49430.1
V2,9.0,12.0,31575.43333333333
V2,9.0,13.0,100174.46666666667
V2,9.0,14.0,78989.73333333332
V2,9.0,15.0,92510.1
V2,9.0,16.0,52753.13333333334
V2,9.0,17.0,20502.1
V2,9.0,18.0,144679.6
V2,9.0,19.0,64128.5
V2,9.0,20.0,121550.26666666668
V2,10.0,0.0,92159.7
V2,10.0,1.0,69399.56666666667
V2,10.0,2.0,150550.8
V2,10.0,3.0,100425.43333333332
V2,10.0,4.0,141860.26666666666
V2,10.0,5.0,111152.6
V2,10.0,6.0,103287.06666666668
V2,10.0,7.0,134349.2
V2,10.0,8.0,79366.76666666668
V2,10.0,9.0,152641.76666666666
V2,10.0,10.0,0.0
V2,10.0,11.0,157868.5
V2,10.0,12.0,135773.53333333333
V2,10.0,13.0,66541.36666666667
V2,10.0,14.0,86676.76666666668
V2,10.0,15.0,68770.4
V2,10.0,16.0,107740.06666666668
V2,10.0,17.0,146160.46666666667
V2,10.0,18.0,12538.1
V2,10.0,19.0,90629.26666666668
V2,10.0,20.0,36622.76666666666
V2,11.0,0.0,165411.1
V2,11.0,1.0,160868.33333333334
V2,11.0,2.0,85877.83333333333
V2,11.0,3.0,165327.53333333335
V2,11.0,4.0,117477.9
V2,11.0,5.0,144589.9
V2,11.0,6.0,111919.26666666668
V2,11.0,7.0,75889.5
V2,11.0,8.0,133779.2
V2,11.0,9.0,67224.46666666667
V2,11.0,10.0,182144.13333333333
V2,11.0,11.0,0.0
V2,11.0,12.0,72470.03333333333
V2,11.0,13.0,151952.73333333334
V2,11.0,14.0,133881.8
V2,11.0,15.0,125036.36666666668
V2,11.0,16.0,108797.93333333332
V2,11.0,17.0,86534.6
V2,11.0,18.0,173675.66666666666
V2,11.0,19.0,115690.3
V2,11.0,20.0,150546.33333333334
V2,12.0,0.0,98525.73333333332
V2,12.0,1.0,94887.76666666668
V2,12.0,2.0,30090.33333333333
V2,12.0,3.0,98442.16666666669
V2,12.0,4.0,50592.53333333333
V2,12.0,5.0,77704.53333333333
V2,12.0,6.0,65859.0
V2,12.0,7.0,14512.833333333334
V2,12.0,8.0,63269.66666666666
V2,12.0,9.0,25322.8
V2,12.0,10.0,125277.86666666668
V2,12.0,11.0,48900.76666666666
V2,12.0,12.0,0.0
V2,12.0,13.0,81443.2
V2,12.0,14.0,63372.66666666666
V2,12.0,15.0,68170.1
V2,12.0,16.0,41912.566666666666
V2,12.0,17.0,25700.0
V2,12.0,18.0,116809.0
V2,12.0,19.0,48804.93333333333
V2,12.0,20.0,93680.06666666668
V2,13.0,0.0,47355.63333333334
V2,13.0,1.0,14002.9
V2,13.0,2.0,101473.56666666668
V2,13.0,3.0,53156.2
V2,13.0,4.0,92782.63333333332
V2,13.0,5.0,53196.76666666666
V2,13.0,6.0,98079.76666666668
V2,13.0,7.0,85271.56666666667
V2,13.0,8.0,40090.333333333336
V2,13.0,9.0,103564.53333333333
V2,13.0,10.0,58136.8
V2,13.0,11.0,125970.46666666667
V2,13.0,12.0,86695.9
V2,13.0,13.0,0.0
V2,13.0,14.0,27222.1
V2,13.0,15.0,35300.23333333334
V2,13.0,16.0,58662.833333333336
V2,13.0,17.0,97083.23333333332
V2,13.0,18.0,50870.03333333333
V2,13.0,19.0,48463.566666666666
V2,13.0,20.0,26591.0
V2,14.0,0.0,50431.566666666666
V2,14.0,1.0,46797.066666666666
V2,14.0,2.0,66375.9
V2,14.0,3.0,50348.4
V2,14.0,4.0,58424.0
V2,14.0,5.0,31366.466666666667
V2,14.0,6.0,75406.83333333333
V2,14.0,7.0,50173.9
V2,14.0,8.0,22818.86666666667
V2,14.0,9.0,68466.86666666667
V2,14.0,10.0,88099.73333333332
V2,14.0,11.0,98932.4
V2,14.0,12.0,51598.23333333334
V2,14.0,13.0,32558.9
V2,14.0,14.0,0.0
V2,14.0,15.0,25954.733333333334
V2,14.0,16.0,28169.4
V2,14.0,17.0,61985.566666666666
V2,14.0,18.0,79631.26666666668
V2,14.0,19.0,21469.166666666668
V2,14.0,20.0,50851.43333333333
V2,15.0,0.0,66350.66666666667
V2,15.0,1.0,44592.66666666666
V2,15.0,2.0,91465.86666666668
V2,15.0,3.0,66267.1
V2,15.0,4.0,82775.33333333333
V2,15.0,5.0,52067.66666666666
V2,15.0,6.0,61595.53333333333
V2,15.0,7.0,75264.26666666668
V2,15.0,8.0,20281.83333333333
V2,15.0,9.0,93556.83333333331
V2,15.0,10.0,65868.46666666667
V2,15.0,11.0,103397.06666666668
V2,15.0,12.0,76688.6
V2,15.0,13.0,43473.16666666666
V2,15.0,14.0,27591.83333333333
V2,15.0,15.0,0.0
V2,15.0,16.0,48655.13333333334
V2,15.0,17.0,87075.53333333333
V2,15.0,18.0,57400.0
V2,15.0,19.0,33765.333333333336
V2,15.0,20.0,34270.666666666664
V2,16.0,0.0,63849.4
V2,16.0,1.0,65553.76666666666
V2,16.0,2.0,57867.53333333333
V2,16.0,3.0,63765.833333333336
